Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_Time,Cluster
3851,Mumbai,2024-05-04,19:47,Assault,Juhu,23.08291533,77.71721712,2.0,23,1,1,00:59,-1
3855,Mumbai,2024-04-21,13:24,Harassment,Andheri,25.85583261,73.42486017,4.0,25,1,1,04:25,-1
3857,Mumbai,2024-02-04,17:00,Fraud,Lajpat Nagar,25.0116508,74.94691905,8.0,19,1,1,14:33,-1
3859,Mumbai,2023-01-19,14:41,Burglary,Bandra,27.30657355,73.74737597,5.0,13,0,1,09:24,192
3861,Mumbai,2024-02-03,09:49,Harassment,Karol Bagh,25.08273145,74.88877751,1.0,7,1,0,10:39,-1
3862,Mumbai,2024-05-24,16:06,Fraud,Karol Bagh,24.37417277,75.92908837,4.0,26,1,1,09:42,-1
3864,Mumbai,2023-01-05,09:11,Harassment,Saket,19.92346828,75.20104598,8.0,27,1,1,11:27,-1
3865,Mumbai,2023-07-18,03:05,Assault,Connaught Place,22.7352133,73.9078563,3.0,58,1,1,15:07,-1
3866,Mumbai,2024-09-12,09:01,Assault,Andheri,22.41930771,75.15848166,5.0,59,1,1,02:29,-1
3867,Mumbai,2024-08-21,17:43,Harassment,Bandra,29.49022096,76.684955,3.0,8,0,1,14:20,-1
3868,Mumbai,2023-07-03,12:40,Theft,Saket,27.61985017,76.61347926,7.0,31,0,1,06:37,-1
3869,Mumbai,2024-07-17,16:08,Harassment,Lajpat Nagar,26.25916725,74.12532407,10.0,35,1,1,17:53,-1
3870,Mumbai,2023-03-20,10:55,Theft,Andheri,24.69412898,76.1656627,3.0,27,1,1,23:50,-1
3871,Mumbai,2024-12-05,00:36,Fraud,Saket,20.84104284,77.6477397,7.0,4,1,1,14:10,-1
3874,Mumbai,2024-08-22,19:18,Fraud,Colaba,20.17618163,76.07825178,9.0,18,1,1,17:05,-1
3875,Mumbai,2023-03-15,12:08,Burglary,Dadar,24.43178785,72.62942632,5.0,23,1,1,22:56,-1
3879,Mumbai,2023-03-19,11:22,Fraud,Saket,28.74925319,72.34203957,10.0,20,1,1,16:42,135
3881,Mumbai,2023-09-15,02:51,Assault,Saket,19.428696,77.41924001,5.0,45,0,1,00:31,-1
3882,Mumbai,2024-05-28,23:47,Assault,Bandra,28.32569297,72.12589798,3.0,12,1,1,10:45,-1
3884,Mumbai,2024-09-04,06:45,Burglary,Bandra,25.55854188,77.58694855,6.0,54,0,1,06:44,179
3885,Mumbai,2023-04-02,21:36,Burglary,Dwarka,25.31877133,74.369046,3.0,22,0,1,17:51,-1
3886,Mumbai,2023-05-02,19:22,Fraud,Saket,27.944323,74.56905412,1.0,27,1,1,00:23,225
3887,Mumbai,2023-05-05,04:49,Fraud,Bandra,27.64940508,75.47136033,10.0,41,1,1,06:47,-1
3890,Mumbai,2023-01-21,00:49,Burglary,Connaught Place,29.64411802,72.11133323,2.0,17,0,0,15:09,-1
3891,Mumbai,2024-11-20,03:14,Fraud,Connaught Place,29.95761514,75.65886995,10.0,59,1,1,13:33,-1
3893,Mumbai,2024-12-05,04:17,Theft,Juhu,28.34498136,72.6381848,7.0,32,0,1,19:23,237
3895,Mumbai,2024-01-21,11:35,Theft,Juhu,23.26322972,74.22137691,1.0,31,1,1,14:47,-1
3896,Mumbai,2023-06-08,10:34,Harassment,Lajpat Nagar,25.74379541,76.85245337,4.0,55,0,0,22:01,155
3901,Mumbai,2023-08-08,02:56,Theft,Andheri,23.69028884,75.36448247,10.0,32,1,1,14:11,-1
3903,Mumbai,2024-03-15,04:01,Burglary,Connaught Place,23.71420222,74.20613714,9.0,16,0,1,04:34,-1
3906,Mumbai,2024-02-16,03:23,Fraud,Karol Bagh,24.71398043,72.29347095,10.0,3,1,1,07:35,-1
3911,Mumbai,2023-03-27,05:38,Harassment,Connaught Place,24.87092727,75.43282648,5.0,17,0,1,10:14,-1
3912,Mumbai,2024-11-20,19:03,Assault,Colaba,22.72328561,72.77935696,9.0,46,1,1,14:36,-1
3916,Mumbai,2023-12-17,18:01,Fraud,Dwarka,19.6227647,74.79714622,7.0,1,1,1,18:10,265
3917,Mumbai,2023-12-25,13:14,Harassment,Bandra,20.86871163,77.78675561,1.0,1,1,1,09:05,-1
3918,Mumbai,2023-10-04,04:08,Theft,Lajpat Nagar,22.13827493,77.27419183,9.0,35,1,1,07:30,274
3919,Mumbai,2024-07-01,09:33,Assault,Karol Bagh,22.10888167,75.86658296,9.0,9,0,0,03:30,259
3923,Mumbai,2023-01-26,05:52,Fraud,Saket,21.91876722,74.36545193,6.0,4,1,0,01:53,-1
3925,Mumbai,2024-12-03,20:00,Fraud,Saket,24.80700811,74.44206475,10.0,19,0,1,16:13,147
3926,Mumbai,2023-03-16,07:44,Assault,Karol Bagh,21.37518161,75.44346844,9.0,37,0,1,01:26,-1
3930,Mumbai,2024-11-18,03:01,Assault,Andheri,28.34364496,75.18880498,5.0,42,0,1,13:49,279
3931,Mumbai,2023-01-27,19:23,Assault,Lajpat Nagar,25.77428284,72.40605098,4.0,55,1,0,16:59,-1
3934,Mumbai,2024-03-01,20:28,Fraud,Andheri,26.77363818,76.53141919,3.0,38,1,1,06:34,-1
3936,Mumbai,2024-07-05,09:39,Burglary,Juhu,28.8245259,77.62909891,6.0,23,1,1,10:42,-1
3937,Mumbai,2024-11-10,02:23,Theft,Juhu,22.76676089,72.45961745,4.0,46,1,0,13:02,278
3942,Mumbai,2024-02-12,05:15,Fraud,Connaught Place,21.19408956,74.15382258,7.0,39,1,1,07:47,-1
3943,Mumbai,2023-01-20,08:30,Burglary,Dwarka,19.66846195,75.23453403,2.0,50,0,1,10:18,280
3944,Mumbai,2023-03-14,03:08,Fraud,Andheri,21.60862881,76.78063716,10.0,10,0,1,03:51,-1
3946,Mumbai,2024-03-22,13:00,Harassment,Lajpat Nagar,27.03622897,74.40738,4.0,13,1,1,23:48,-1
3953,Mumbai,2024-03-13,23:50,Assault,Saket,29.80491017,75.23454087,8.0,10,1,1,22:52,-1
3955,Mumbai,2024-02-04,07:06,Burglary,Karol Bagh,19.68694291,75.23713766,3.0,15,1,1,20:39,280
3956,Mumbai,2024-12-09,14:25,Burglary,Karol Bagh,19.38676785,73.0979863,5.0,13,1,1,23:32,-1
3960,Mumbai,2024-07-16,16:02,Theft,Dwarka,24.62635446,72.89219591,8.0,24,1,1,10:51,252
3962,Mumbai,2024-03-26,16:06,Harassment,Dadar,29.12974774,73.1206105,1.0,50,0,0,14:09,-1
3965,Mumbai,2024-09-18,03:09,Harassment,Lajpat Nagar,29.39363206,74.72245055,4.0,24,1,1,09:48,172
3966,Mumbai,2023-07-03,18:01,Burglary,Dwarka,19.06741512,77.10861023,1.0,29,1,1,11:50,226
3968,Mumbai,2023-12-03,10:45,Fraud,Andheri,19.27121661,72.19746478,10.0,43,0,1,04:02,-1
3969,Mumbai,2023-06-01,01:29,Harassment,Lajpat Nagar,28.99562043,73.77704589,7.0,45,1,0,16:01,143
3970,Mumbai,2023-01-12,02:12,Fraud,Saket,24.70248299,77.22552397,6.0,35,1,1,04:18,-1
3971,Mumbai,2024-03-04,16:02,Assault,Dwarka,19.82438414,72.10995701,1.0,1,1,1,03:01,-1
3972,Mumbai,2023-06-12,13:28,Harassment,Colaba,20.21304401,75.27152068,5.0,36,1,1,09:05,-1
3975,Mumbai,2023-04-27,22:14,Theft,Connaught Place,26.62200067,76.56319321,4.0,6,1,1,09:37,-1
3978,Mumbai,2023-07-24,09:23,Harassment,Dwarka,19.4753507,76.92923917,3.0,7,1,1,00:33,-1
3980,Mumbai,2024-01-23,15:19,Burglary,Dwarka,19.1889029,74.41451097,5.0,8,1,1,13:49,-1
3981,Mumbai,2023-11-19,06:51,Theft,Juhu,29.42416818,74.83145466,5.0,13,1,0,21:52,-1
3983,Mumbai,2023-01-05,03:45,Theft,Juhu,19.11099446,77.25783618,8.0,18,0,1,10:40,-1
3984,Mumbai,2024-03-03,06:01,Fraud,Karol Bagh,26.58072955,73.63331281,5.0,14,1,1,11:40,-1
3985,Mumbai,2023-02-01,00:36,Assault,Lajpat Nagar,29.78594334,74.05246078,5.0,11,1,0,12:27,-1
3986,Mumbai,2024-03-25,13:11,Theft,Dadar,29.62188295,77.58443638,7.0,42,0,1,02:14,-1
3987,Mumbai,2023-08-24,11:34,Burglary,Dadar,20.77030712,75.47107075,2.0,38,1,1,20:18,-1
3990,Mumbai,2024-08-26,13:45,Fraud,Karol Bagh,26.01035309,77.94457293,5.0,42,1,0,21:41,-1
3991,Mumbai,2023-05-04,13:38,Burglary,Bandra,27.13359705,76.94072139,6.0,44,0,1,11:02,62
3993,Mumbai,2023-10-25,00:13,Fraud,Colaba,29.54907795,73.24827993,1.0,50,1,1,09:21,-1
3995,Mumbai,2023-07-27,00:21,Burglary,Saket,28.31751611,75.15473306,9.0,25,1,0,01:41,279
3996,Mumbai,2024-11-15,06:42,Harassment,Karol Bagh,24.94072287,77.33574013,1.0,24,0,1,17:37,-1
3997,Mumbai,2024-10-17,06:38,Burglary,Dwarka,23.55704532,73.97896698,4.0,29,1,1,04:08,-1
3998,Mumbai,2024-12-08,12:10,Theft,Andheri,29.74901197,72.37230632,8.0,36,1,1,20:30,-1
3999,Mumbai,2024-03-09,14:59,Theft,Colaba,25.40333508,74.85585581,2.0,6,1,1,00:25,126
4000,Mumbai,2023-09-13,08:53,Assault,Lajpat Nagar,28.53560941,73.61902563,8.0,18,1,1,18:39,-1
4001,Mumbai,2023-12-07,13:56,Harassment,Karol Bagh,29.48621636,76.29137574,10.0,28,1,1,21:02,-1
4005,Mumbai,2024-06-21,02:33,Harassment,Juhu,19.44021605,74.71814408,9.0,7,1,0,07:21,-1
4006,Mumbai,2024-07-06,07:53,Fraud,Dadar,21.20936338,76.62984442,4.0,55,1,0,13:41,-1
4007,Mumbai,2023-06-21,04:44,Burglary,Andheri,21.04609275,77.05826062,8.0,9,1,1,11:47,-1
4008,Mumbai,2024-04-09,15:01,Fraud,Juhu,21.80234675,76.26525377,9.0,35,1,0,22:54,-1
4009,Mumbai,2023-02-03,01:03,Fraud,Karol Bagh,22.35428101,75.04666372,3.0,12,1,0,20:52,-1
4010,Mumbai,2024-10-25,08:25,Burglary,Karol Bagh,22.96072043,75.75519666,6.0,52,0,1,16:02,-1
4011,Mumbai,2024-01-08,13:27,Burglary,Andheri,23.62591459,76.20304197,3.0,57,1,1,21:14,-1
4013,Mumbai,2023-02-07,10:40,Burglary,Connaught Place,19.46598125,76.85747557,10.0,40,0,1,06:35,-1
4016,Mumbai,2023-05-03,03:03,Assault,Karol Bagh,23.88558622,76.2064031,3.0,24,0,1,04:55,-1
4017,Mumbai,2023-10-26,14:37,Assault,Lajpat Nagar,25.97883935,76.42215543,4.0,9,1,0,05:19,-1
4020,Mumbai,2023-06-25,08:02,Assault,Lajpat Nagar,26.05231412,77.28988773,10.0,37,1,1,23:06,-1
4021,Mumbai,2024-07-17,00:47,Fraud,Saket,29.48929446,74.69356026,4.0,9,1,1,15:02,-1
4023,Mumbai,2024-12-12,18:15,Burglary,Dwarka,23.68600892,77.06733825,3.0,46,0,1,07:15,-1
4024,Mumbai,2023-12-22,17:49,Fraud,Saket,26.09188522,76.04388763,6.0,52,0,1,11:04,-1
4025,Mumbai,2023-06-14,17:04,Assault,Karol Bagh,20.94778014,77.09555176,6.0,22,1,1,09:55,136
4029,Mumbai,2023-05-06,22:17,Harassment,Connaught Place,29.20402129,72.88636984,3.0,57,1,1,20:55,151
4030,Mumbai,2023-11-15,18:00,Theft,Bandra,23.48068413,76.85791399,3.0,47,1,1,19:40,257
4034,Mumbai,2024-08-26,05:02,Burglary,Colaba,25.45430276,76.00439175,1.0,32,1,1,19:02,112
4037,Mumbai,2024-01-23,01:51,Harassment,Juhu,28.02938635,74.48110113,3.0,15,1,1,11:13,59
4038,Mumbai,2024-04-07,18:19,Assault,Juhu,22.03302601,74.65714986,6.0,27,1,0,18:58,202
4039,Mumbai,2023-03-19,20:53,Assault,Karol Bagh,27.76203409,72.49363134,3.0,34,0,0,22:35,-1
4041,Mumbai,2023-03-25,15:59,Burglary,Bandra,21.13758989,77.21509718,5.0,49,1,1,22:55,-1
4042,Mumbai,2024-09-28,12:50,Assault,Bandra,29.71329132,77.98745593,7.0,48,1,1,23:35,34
4044,Mumbai,2024-06-06,15:40,Theft,Dadar,25.61513833,76.50714982,1.0,21,0,0,23:26,255
4047,Mumbai,2024-02-03,14:37,Fraud,Dadar,29.06165318,75.89839709,9.0,6,1,1,10:06,-1
4048,Mumbai,2023-12-25,14:43,Assault,Bandra,26.41885179,77.40725242,5.0,54,1,1,09:00,-1
4049,Mumbai,2024-05-16,03:52,Burglary,Andheri,23.44106305,76.98475634,4.0,20,1,1,21:36,-1
4050,Mumbai,2024-08-21,13:24,Burglary,Saket,28.48618423,77.63079878,8.0,2,1,0,12:07,-1
4051,Mumbai,2023-02-19,19:35,Fraud,Dadar,20.99169189,77.21300084,5.0,51,0,1,23:28,-1
4052,Mumbai,2024-01-12,23:18,Burglary,Connaught Place,24.98660433,77.21216337,1.0,45,1,0,01:36,-1
4055,Mumbai,2024-06-03,04:13,Theft,Bandra,27.98665296,75.64487037,6.0,21,0,1,02:31,-1
4057,Mumbai,2024-11-02,01:31,Assault,Lajpat Nagar,28.2330795,72.33908775,6.0,59,1,1,16:07,-1
4061,Mumbai,2023-05-13,05:48,Fraud,Bandra,24.32389825,76.09037062,3.0,1,0,0,07:57,-1
4063,Mumbai,2023-04-13,05:13,Assault,Lajpat Nagar,21.49910379,76.95262149,1.0,53,1,1,20:34,-1
4069,Mumbai,2024-06-03,03:39,Assault,Connaught Place,21.11833707,77.82663305,6.0,12,1,0,03:24,46
4070,Mumbai,2024-06-20,14:51,Theft,Bandra,22.91698641,75.44350466,3.0,26,1,1,08:20,-1
4075,Mumbai,2023-06-19,21:08,Theft,Karol Bagh,20.80525884,72.21302021,6.0,12,0,1,03:09,-1
4077,Mumbai,2024-01-26,14:03,Fraud,Dwarka,22.62704218,73.65225409,10.0,55,1,1,13:06,-1
4079,Mumbai,2023-01-07,17:54,Burglary,Karol Bagh,21.25303372,72.45866405,4.0,36,1,0,12:37,-1
4082,Mumbai,2023-02-05,01:53,Theft,Saket,27.51686625,72.25034876,8.0,42,1,1,05:50,-1
4086,Mumbai,2023-11-09,21:40,Harassment,Karol Bagh,28.99945035,73.87996699,6.0,10,1,1,18:19,-1
4089,Mumbai,2024-03-07,02:15,Assault,Bandra,21.45313906,75.03644339,6.0,10,1,1,17:03,-1
4090,Mumbai,2024-07-16,11:43,Fraud,Dadar,24.78194131,72.51128452,9.0,8,1,1,20:36,-1
4091,Mumbai,2024-09-23,22:48,Assault,Connaught Place,20.00375626,72.27911098,10.0,52,0,0,20:32,-1
4095,Mumbai,2023-02-24,18:28,Assault,Saket,22.63999441,74.54347552,5.0,47,1,1,07:41,199
4098,Mumbai,2024-03-16,14:01,Fraud,Saket,21.26619145,76.89369549,1.0,13,1,1,15:06,-1
4099,Mumbai,2024-02-26,23:53,Burglary,Colaba,26.20314494,77.23148393,9.0,44,0,1,13:02,-1
4100,Mumbai,2024-05-17,17:32,Theft,Dadar,19.47736364,77.83576645,5.0,35,1,1,08:11,-1
4101,Mumbai,2023-08-27,20:37,Burglary,Bandra,19.73058045,76.57947944,1.0,55,1,1,12:52,-1
4102,Mumbai,2023-11-15,09:59,Burglary,Saket,25.07011047,75.65044753,10.0,51,1,0,02:16,-1
4104,Mumbai,2023-07-23,00:52,Burglary,Dadar,19.24581467,73.08985942,7.0,56,1,1,02:57,275
4107,Mumbai,2023-11-19,08:19,Fraud,Saket,26.7367505,74.80415211,5.0,53,1,1,08:16,-1
4108,Mumbai,2023-06-27,17:08,Fraud,Colaba,21.22726421,76.34207621,6.0,37,0,1,03:23,268
4109,Mumbai,2024-01-10,05:48,Fraud,Karol Bagh,26.35085381,74.9705547,2.0,56,0,1,05:27,-1
4111,Mumbai,2023-12-16,11:33,Assault,Colaba,25.74803169,74.46183368,1.0,6,1,1,11:43,-1
4112,Mumbai,2024-07-14,16:47,Theft,Bandra,23.53155648,75.0277481,9.0,48,1,1,21:32,-1
4113,Mumbai,2024-06-27,07:36,Harassment,Connaught Place,26.1917946,74.20137397,2.0,42,1,1,23:40,281
4114,Mumbai,2024-09-25,14:32,Assault,Dwarka,29.94558028,76.49263993,1.0,16,1,1,04:38,-1
4115,Mumbai,2024-02-06,11:28,Burglary,Colaba,29.31598662,77.24563216,7.0,35,1,1,13:47,-1
4119,Mumbai,2024-05-28,17:02,Theft,Karol Bagh,29.48351245,74.04930739,7.0,57,1,1,21:43,48
4120,Mumbai,2024-11-10,13:30,Fraud,Lajpat Nagar,22.10008247,73.85584599,9.0,23,1,1,18:51,-1
4121,Mumbai,2023-02-26,10:30,Theft,Saket,23.20238313,76.36053634,7.0,47,0,0,03:53,158
4123,Mumbai,2023-10-14,05:53,Assault,Dadar,20.23500034,72.31779843,1.0,59,1,1,23:52,-1
4124,Mumbai,2023-08-24,06:24,Harassment,Saket,26.99414622,74.24170663,9.0,57,0,1,14:35,-1
4125,Mumbai,2023-11-15,18:05,Burglary,Karol Bagh,29.38765459,76.3287936,10.0,29,0,1,01:16,282
4127,Mumbai,2024-04-08,12:05,Harassment,Connaught Place,26.87435017,75.77735434,2.0,56,0,0,15:53,-1
4129,Mumbai,2023-04-28,02:59,Burglary,Karol Bagh,21.89095702,76.40241607,4.0,27,1,0,00:38,-1
4133,Mumbai,2023-09-10,05:38,Fraud,Dwarka,21.65610651,73.91355429,3.0,9,1,1,07:38,-1
4134,Mumbai,2024-11-09,21:27,Theft,Lajpat Nagar,19.68549498,74.59300353,4.0,18,1,1,12:59,-1
4137,Mumbai,2023-01-01,14:46,Assault,Saket,29.06366219,73.8947123,5.0,21,1,1,05:52,-1
4138,Mumbai,2023-06-27,12:37,Assault,Colaba,20.54293935,76.67905549,8.0,56,1,1,15:42,-1
4140,Mumbai,2024-04-18,15:42,Fraud,Andheri,25.52416551,76.39043984,10.0,36,1,1,22:51,-1
4141,Mumbai,2024-04-20,20:03,Assault,Bandra,24.97838403,76.87086462,2.0,1,1,0,15:18,-1
4142,Mumbai,2024-01-26,08:02,Assault,Dadar,20.08962078,76.69941431,7.0,27,0,1,21:43,209
4143,Mumbai,2024-03-21,18:22,Burglary,Lajpat Nagar,22.50678198,76.093099,1.0,45,1,1,03:19,146
4145,Mumbai,2024-06-17,03:16,Harassment,Lajpat Nagar,23.35236906,77.90158997,1.0,40,1,1,08:00,-1
4146,Mumbai,2023-07-08,02:50,Theft,Connaught Place,21.07458824,75.41443917,1.0,38,0,1,05:27,-1
4149,Mumbai,2024-11-09,13:02,Harassment,Karol Bagh,24.85331846,76.16137474,5.0,19,1,1,06:18,-1
4150,Mumbai,2023-06-07,15:57,Fraud,Saket,23.77660366,77.54843739,3.0,24,1,1,04:20,-1
4151,Mumbai,2023-02-01,17:41,Harassment,Saket,23.26066763,73.07232078,3.0,56,1,1,11:21,-1
4152,Mumbai,2024-01-21,07:11,Assault,Saket,28.25860945,72.49407897,1.0,44,1,1,12:05,-1
4156,Mumbai,2023-08-21,17:14,Burglary,Saket,23.61120008,74.26371435,10.0,13,1,1,04:53,-1
4157,Mumbai,2024-03-08,10:46,Assault,Bandra,22.27030659,75.96112798,3.0,30,1,1,02:13,231
4158,Mumbai,2023-05-07,12:22,Theft,Saket,24.17595635,73.97958013,6.0,59,1,1,17:16,228
4159,Mumbai,2023-12-25,03:49,Assault,Karol Bagh,20.02535318,77.26295225,6.0,49,1,1,03:55,-1
4162,Mumbai,2023-11-01,20:25,Burglary,Colaba,21.05859535,73.25091724,8.0,54,1,0,00:36,-1
4164,Mumbai,2023-02-05,20:02,Harassment,Juhu,28.340503,72.67755955,5.0,11,1,1,08:59,237
4165,Mumbai,2024-05-06,19:59,Assault,Bandra,21.59206565,72.39414258,5.0,7,1,1,04:55,-1
4167,Mumbai,2024-04-13,20:18,Assault,Dadar,29.503987,72.9856594,3.0,11,1,0,04:55,-1
4168,Mumbai,2023-08-26,19:24,Fraud,Bandra,29.54795065,77.48353319,5.0,49,0,1,15:21,-1
4170,Mumbai,2024-11-03,07:46,Burglary,Lajpat Nagar,23.00207545,76.02363486,4.0,47,1,1,12:57,-1
4171,Mumbai,2023-11-14,08:59,Burglary,Lajpat Nagar,19.79952302,73.35241269,4.0,51,1,1,17:32,250
4173,Mumbai,2024-03-06,00:17,Harassment,Dwarka,25.14549588,75.44825522,9.0,48,1,0,16:57,-1
4175,Mumbai,2023-02-11,09:09,Harassment,Dadar,29.95590156,76.61237537,1.0,47,1,1,16:59,-1
4179,Mumbai,2023-09-01,03:24,Theft,Dwarka,19.05279807,77.34384232,6.0,38,1,1,02:09,-1
4185,Mumbai,2024-04-03,17:08,Fraud,Andheri,25.90891824,75.4312543,4.0,46,1,0,06:31,-1
4186,Mumbai,2024-12-18,00:32,Harassment,Bandra,28.24369862,76.32881723,3.0,12,1,1,16:59,220
4187,Mumbai,2024-08-24,18:50,Harassment,Andheri,20.63131908,75.30201899,5.0,45,1,1,03:46,-1
4188,Mumbai,2024-07-17,07:17,Harassment,Colaba,28.40869743,76.71678253,2.0,14,1,0,07:09,144
4189,Mumbai,2024-04-09,17:25,Assault,Juhu,26.4265824,73.69593392,9.0,57,1,1,13:30,-1
4190,Mumbai,2023-04-22,17:44,Harassment,Andheri,20.87256336,73.10347231,8.0,12,1,1,05:28,276
4191,Mumbai,2024-07-04,16:14,Harassment,Saket,21.08739914,72.3235001,5.0,55,1,1,07:15,-1
4193,Mumbai,2023-12-16,13:08,Assault,Lajpat Nagar,19.35436896,76.13159712,2.0,13,1,1,13:08,-1
4196,Mumbai,2023-10-13,16:28,Theft,Saket,26.31585184,72.31294339,6.0,59,0,1,14:18,-1
4201,Mumbai,2024-05-20,09:04,Theft,Saket,27.62308161,76.99032672,9.0,48,1,0,03:37,-1
4202,Mumbai,2024-07-01,06:53,Assault,Lajpat Nagar,28.86924544,77.11573462,8.0,9,0,1,20:54,-1
4203,Mumbai,2023-03-26,03:37,Burglary,Karol Bagh,23.82638443,73.03300587,8.0,8,1,0,09:48,-1
4204,Mumbai,2024-07-26,23:15,Fraud,Juhu,21.57483824,74.91771343,8.0,37,1,1,12:34,-1
4205,Mumbai,2023-06-08,11:42,Assault,Dadar,23.53049812,76.40356034,9.0,15,0,1,14:40,283
4206,Mumbai,2023-04-22,19:40,Burglary,Juhu,26.8770111,76.64388358,1.0,7,1,1,22:29,-1
4207,Mumbai,2024-06-05,05:52,Fraud,Colaba,20.20373445,76.70805588,8.0,24,1,1,09:37,-1
4208,Mumbai,2024-02-01,06:45,Fraud,Dadar,21.97516016,73.36900401,2.0,49,0,1,21:09,242
4209,Mumbai,2024-12-01,13:06,Theft,Dwarka,19.51299491,73.15520891,4.0,16,0,1,18:18,258
4210,Mumbai,2024-04-15,07:13,Assault,Connaught Place,23.75582512,75.54007481,1.0,24,1,1,08:38,-1
4212,Mumbai,2023-07-10,13:57,Fraud,Colaba,19.27130057,73.91483709,10.0,7,1,1,02:12,-1
4217,Mumbai,2024-06-27,17:32,Harassment,Saket,29.72612091,72.88634117,9.0,38,1,1,12:26,-1
4219,Mumbai,2023-08-16,10:49,Assault,Dadar,21.58422112,75.5560684,3.0,1,1,1,22:52,-1
4220,Mumbai,2023-05-14,22:01,Fraud,Dwarka,20.10364159,74.15041343,8.0,31,0,0,19:56,-1
4222,Mumbai,2023-10-11,08:48,Fraud,Bandra,26.72239235,72.58145061,7.0,23,1,0,21:21,-1
4225,Mumbai,2023-08-10,03:39,Theft,Andheri,22.69686227,72.59109044,2.0,46,0,1,14:41,-1
4226,Mumbai,2023-07-02,03:27,Theft,Karol Bagh,20.86754634,75.36394112,3.0,32,1,1,16:13,-1
4228,Mumbai,2023-02-16,01:55,Theft,Dadar,24.3204849,73.26969196,4.0,18,1,1,06:04,207
4229,Mumbai,2023-07-24,06:44,Assault,Lajpat Nagar,27.01717562,73.03313117,10.0,57,0,1,12:07,106
4230,Mumbai,2024-05-11,09:17,Assault,Connaught Place,23.85496087,72.40337181,6.0,4,0,1,22:45,-1
4233,Mumbai,2023-07-10,12:54,Theft,Dwarka,21.32617352,76.98632065,3.0,36,1,1,14:38,-1
4234,Mumbai,2024-08-28,02:30,Burglary,Lajpat Nagar,21.92321014,72.59334504,7.0,23,0,1,00:21,-1
4235,Mumbai,2023-06-20,23:30,Assault,Karol Bagh,20.04313483,72.8683976,4.0,15,0,1,07:19,-1
4236,Mumbai,2023-01-08,23:04,Theft,Juhu,22.81542712,73.83874639,10.0,13,1,1,01:58,-1
4237,Mumbai,2023-01-05,16:08,Fraud,Lajpat Nagar,19.40226794,76.59519592,8.0,14,1,1,06:35,116
4239,Mumbai,2024-04-06,19:34,Assault,Saket,27.21447489,74.45051224,7.0,37,0,1,07:12,-1
4241,Mumbai,2024-09-01,17:40,Harassment,Karol Bagh,26.35060719,72.48134575,8.0,59,1,1,20:20,-1
4243,Mumbai,2023-02-02,17:58,Assault,Saket,25.39303877,75.29123395,7.0,28,1,1,23:06,-1
4245,Mumbai,2024-12-20,12:29,Fraud,Karol Bagh,19.23583853,75.95014255,4.0,4,1,1,03:25,-1
4252,Mumbai,2023-10-16,07:53,Burglary,Karol Bagh,25.614392,76.693374,3.0,35,1,1,03:55,-1
4254,Mumbai,2024-04-03,05:58,Theft,Juhu,22.48781146,76.02920117,5.0,20,1,1,16:33,-1
4255,Mumbai,2024-05-23,12:40,Fraud,Bandra,24.93457231,72.89425326,4.0,2,1,1,22:47,-1
4256,Mumbai,2023-06-18,12:16,Assault,Lajpat Nagar,26.60012627,74.07677124,5.0,52,1,1,19:41,269
4257,Mumbai,2023-11-21,17:27,Harassment,Saket,23.63473798,72.25747364,5.0,58,0,1,11:12,120
4258,Mumbai,2023-12-03,19:42,Assault,Bandra,28.39417084,76.31686136,9.0,59,1,0,02:07,245
4262,Mumbai,2024-04-16,22:39,Assault,Bandra,21.58858106,74.85342046,9.0,56,0,0,15:34,-1
4268,Mumbai,2023-07-07,02:20,Theft,Colaba,21.57846319,72.78956446,3.0,52,1,1,02:01,74
4270,Mumbai,2023-11-10,08:20,Burglary,Andheri,20.25673299,74.70412973,5.0,22,1,1,13:00,-1
4271,Mumbai,2023-03-15,21:03,Fraud,Saket,25.04202509,74.23138794,7.0,29,0,1,16:26,284
4272,Mumbai,2023-12-04,03:07,Harassment,Bandra,19.01467003,74.76631998,5.0,46,1,0,05:15,-1
4273,Mumbai,2023-01-15,19:08,Harassment,Dadar,22.56234594,77.00743174,6.0,10,0,1,22:24,-1
4274,Mumbai,2023-05-01,23:38,Theft,Dadar,21.41927745,75.95687807,8.0,20,1,0,11:03,-1
4278,Mumbai,2024-07-07,15:23,Harassment,Lajpat Nagar,20.02129595,76.47340771,10.0,6,1,0,20:11,-1
4281,Mumbai,2023-08-09,22:02,Assault,Saket,24.900725,73.02439246,6.0,32,1,1,20:38,-1
4282,Mumbai,2024-02-02,11:07,Burglary,Saket,28.1889859,77.22196556,4.0,28,0,0,04:09,-1
4283,Mumbai,2024-12-14,02:30,Fraud,Andheri,25.77371807,74.51816954,6.0,42,1,1,10:06,-1
4284,Mumbai,2023-05-07,02:27,Theft,Saket,25.97167261,75.92745909,7.0,10,1,0,20:50,285
4286,Mumbai,2024-09-20,01:14,Fraud,Dadar,29.19992196,76.3641211,5.0,22,1,0,04:55,86
4287,Mumbai,2024-09-14,19:34,Fraud,Juhu,29.25092953,74.87545425,2.0,28,0,1,13:41,-1
4290,Mumbai,2023-01-02,13:20,Harassment,Lajpat Nagar,24.05545706,77.15446617,9.0,29,1,0,01:26,-1
