Crime_ID,City,Date,Time,Crime_Type,Location,Latitude,Longitude,Crime_Severity,Police_Response_Time_Minutes,Resolved,Suspect_Arrested,Ride_Time
3926,Mumbai,2023-03-16,07:44,Assault,Karol Bagh,21.37518161,75.44346844,9,37,0,1,01:26
3930,Mumbai,2024-11-18,03:01,Assault,Andheri,28.34364496,75.18880498,5,42,0,1,13:49
3931,Mumbai,2023-01-27,19:23,Assault,Lajpat Nagar,25.77428284,72.40605098,4,55,1,0,16:59
3934,Mumbai,2024-03-01,20:28,Fraud,Andheri,26.77363818,76.53141919,3,38,1,1,06:34
3936,Mumbai,2024-07-05,09:39,Burglary,Juhu,28.8245259,77.62909891,6,23,1,1,10:42
3937,Mumbai,2024-11-10,02:23,Theft,Juhu,22.76676089,72.45961745,4,46,1,0,13:02
3942,Mumbai,2024-02-12,05:15,Fraud,Connaught Place,21.19408956,74.15382258,7,39,1,1,07:47
3943,Mumbai,2023-01-20,08:30,Burglary,Dwarka,19.66846195,75.23453403,2,50,0,1,10:18
3944,Mumbai,2023-03-14,03:08,Fraud,Andheri,21.60862881,76.78063716,10,10,0,1,03:51
3946,Mumbai,2024-03-22,13:00,Harassment,Lajpat Nagar,27.03622897,74.40738,4,13,1,1,23:48
3953,Mumbai,2024-03-13,23:50,Assault,Saket,29.80491017,75.23454087,8,10,1,1,22:52
3955,Mumbai,2024-02-04,07:06,Burglary,Karol Bagh,19.68694291,75.23713766,3,15,1,1,20:39
3956,Mumbai,2024-12-09,14:25,Burglary,Karol Bagh,19.38676785,73.0979863,,13,1,1,23:32
3960,Mumbai,2024-07-16,16:02,Theft,Dwarka,24.62635446,72.89219591,8,24,1,1,10:51
3962,Mumbai,2024-03-26,16:06,Harassment,Dadar,29.12974774,73.1206105,1,50,0,0,14:09
3965,Mumbai,2024-09-18,03:09,Harassment,Lajpat Nagar,29.39363206,74.72245055,4,24,1,1,09:48
3966,Mumbai,2023-07-03,18:01,Burglary,Dwarka,19.06741512,77.10861023,1,29,1,1,11:50
3968,Mumbai,2023-12-03,10:45,Fraud,Andheri,19.27121661,72.19746478,10,43,0,1,04:02
3969,Mumbai,2023-06-01,01:29,Harassment,Lajpat Nagar,28.99562043,73.77704589,7,45,1,0,16:01
3970,Mumbai,2023-01-12,02:12,Fraud,Saket,24.70248299,77.22552397,,35,1,1,04:18
3971,Mumbai,2024-03-04,16:02,Assault,Dwarka,19.82438414,72.10995701,1,1,1,1,03:01
3972,Mumbai,2023-06-12,13:28,Harassment,Colaba,20.21304401,75.27152068,,36,1,1,09:05
3975,Mumbai,2023-04-27,22:14,Theft,Connaught Place,26.62200067,76.56319321,4,6,1,1,09:37
3978,Mumbai,2023-07-24,09:23,Harassment,Dwarka,19.4753507,76.92923917,3,7,1,1,00:33
3980,Mumbai,2024-01-23,15:19,Burglary,Dwarka,19.1889029,74.41451097,5,8,1,1,13:49
3981,Mumbai,2023-11-19,06:51,Theft,Juhu,29.42416818,74.83145466,5,13,1,0,21:52
3983,Mumbai,2023-01-05,03:45,Theft,Juhu,19.11099446,77.25783618,8,18,0,1,10:40
3984,Mumbai,2024-03-03,06:01,Fraud,Karol Bagh,26.58072955,73.63331281,5,14,1,1,11:40
3985,Mumbai,2023-02-01,00:36,Assault,Lajpat Nagar,29.78594334,74.05246078,5,11,1,0,12:27
3986,Mumbai,2024-03-25,13:11,Theft,Dadar,29.62188295,77.58443638,7,42,0,1,02:14
3987,Mumbai,2023-08-24,11:34,Burglary,Dadar,20.77030712,75.47107075,2,38,1,1,20:18
3990,Mumbai,2024-08-26,13:45,Fraud,Karol Bagh,26.01035309,77.94457293,5,42,1,0,21:41
3991,Mumbai,2023-05-04,13:38,Burglary,Bandra,27.13359705,76.94072139,6,44,0,1,11:02
3993,Mumbai,2023-10-25,00:13,Fraud,Colaba,29.54907795,73.24827993,1,50,1,1,09:21
3995,Mumbai,2023-07-27,00:21,Burglary,Saket,28.31751611,75.15473306,9,25,1,0,01:41
3996,Mumbai,2024-11-15,06:42,Harassment,Karol Bagh,24.94072287,77.33574013,1,24,0,1,17:37
3997,Mumbai,2024-10-17,06:38,Burglary,Dwarka,23.55704532,73.97896698,4,29,1,1,04:08
3998,Mumbai,2024-12-08,12:10,Theft,Andheri,29.74901197,72.37230632,8,36,1,1,20:30
3999,Mumbai,2024-03-09,14:59,Theft,Colaba,25.40333508,74.85585581,2,6,1,1,00:25
4000,Mumbai,2023-09-13,08:53,Assault,Lajpat Nagar,28.53560941,73.61902563,8,18,1,1,18:39
4001,Mumbai,2023-12-07,13:56,Harassment,Karol Bagh,29.48621636,76.29137574,10,28,1,1,21:02
4005,Mumbai,2024-06-21,02:33,Harassment,Juhu,19.44021605,74.71814408,9,7,1,0,07:21
4006,Mumbai,2024-07-06,07:53,Fraud,Dadar,21.20936338,76.62984442,4,55,1,0,13:41
4007,Mumbai,2023-06-21,04:44,Burglary,Andheri,21.04609275,77.05826062,8,9,1,1,11:47
4008,Mumbai,2024-04-09,15:01,Fraud,Juhu,21.80234675,76.26525377,9,35,1,0,22:54
4009,Mumbai,2023-02-03,01:03,Fraud,Karol Bagh,22.35428101,75.04666372,3,12,1,0,20:52
4010,Mumbai,2024-10-25,08:25,Burglary,Karol Bagh,22.96072043,75.75519666,6,52,0,1,16:02
4011,Mumbai,2024-01-08,13:27,Burglary,Andheri,23.62591459,76.20304197,3,57,1,1,21:14
4013,Mumbai,2023-02-07,10:40,Burglary,Connaught Place,19.46598125,76.85747557,10,40,0,1,06:35
4016,Mumbai,2023-05-03,03:03,Assault,Karol Bagh,23.88558622,76.2064031,3,24,0,1,04:55
4017,Mumbai,2023-10-26,14:37,Assault,Lajpat Nagar,25.97883935,76.42215543,4,9,1,0,05:19
4020,Mumbai,2023-06-25,08:02,Assault,Lajpat Nagar,26.05231412,77.28988773,10,37,1,1,23:06
4021,Mumbai,2024-07-17,00:47,Fraud,Saket,29.48929446,74.69356026,4,9,1,1,15:02
4023,Mumbai,2024-12-12,18:15,Burglary,Dwarka,23.68600892,77.06733825,3,46,0,1,07:15
4024,Mumbai,2023-12-22,17:49,Fraud,Saket,26.09188522,76.04388763,6,52,0,1,11:04
4025,Mumbai,2023-06-14,17:04,Assault,Karol Bagh,20.94778014,77.09555176,,22,1,1,09:55
4029,Mumbai,2023-05-06,22:17,Harassment,Connaught Place,29.20402129,72.88636984,3,57,1,1,20:55
4030,Mumbai,2023-11-15,18:00,Theft,Bandra,23.48068413,76.85791399,3,47,1,1,19:40
4034,Mumbai,2024-08-26,05:02,Burglary,Colaba,25.45430276,76.00439175,1,32,1,1,19:02
4037,Mumbai,2024-01-23,01:51,Harassment,Juhu,28.02938635,74.48110113,3,15,1,1,11:13
4038,Mumbai,2024-04-07,18:19,Assault,Juhu,22.03302601,74.65714986,6,27,1,0,18:58
4039,Mumbai,2023-03-19,20:53,Assault,Karol Bagh,27.76203409,72.49363134,3,34,0,0,22:35
4041,Mumbai,2023-03-25,15:59,Burglary,Bandra,21.13758989,77.21509718,,49,1,1,22:55
4042,Mumbai,2024-09-28,12:50,Assault,Bandra,29.71329132,77.98745593,7,48,1,1,23:35
4044,Mumbai,2024-06-06,15:40,Theft,Dadar,25.61513833,76.50714982,1,21,0,0,23:26
4047,Mumbai,2024-02-03,14:37,Fraud,Dadar,29.06165318,75.89839709,9,6,1,1,10:06
4048,Mumbai,2023-12-25,14:43,Assault,Bandra,26.41885179,77.40725242,5,54,1,1,09:00
4049,Mumbai,2024-05-16,03:52,Burglary,Andheri,23.44106305,76.98475634,4,20,1,1,21:36
4050,Mumbai,2024-08-21,13:24,Burglary,Saket,28.48618423,77.63079878,8,2,1,0,12:07
4051,Mumbai,2023-02-19,19:35,Fraud,Dadar,20.99169189,77.21300084,5,51,0,1,23:28
4052,Mumbai,2024-01-12,23:18,Burglary,Connaught Place,24.98660433,77.21216337,1,45,1,0,01:36
4055,Mumbai,2024-06-03,04:13,Theft,Bandra,27.98665296,75.64487037,,21,0,1,02:31
4057,Mumbai,2024-11-02,01:31,Assault,Lajpat Nagar,28.2330795,72.33908775,6,59,1,1,16:07
4061,Mumbai,2023-05-13,05:48,Fraud,Bandra,24.32389825,76.09037062,3,1,0,0,07:57
4063,Mumbai,2023-04-13,05:13,Assault,Lajpat Nagar,21.49910379,76.95262149,1,53,1,1,20:34
4069,Mumbai,2024-06-03,03:39,Assault,Connaught Place,21.11833707,77.82663305,6,12,1,0,03:24
4070,Mumbai,2024-06-20,14:51,Theft,Bandra,22.91698641,75.44350466,3,26,1,1,08:20
4075,Mumbai,2023-06-19,21:08,Theft,Karol Bagh,20.80525884,72.21302021,6,12,0,1,03:09
4077,Mumbai,2024-01-26,14:03,Fraud,Dwarka,22.62704218,73.65225409,10,55,1,1,13:06
4079,Mumbai,2023-01-07,17:54,Burglary,Karol Bagh,21.25303372,72.45866405,4,36,1,0,12:37
4082,Mumbai,2023-02-05,01:53,Theft,Saket,27.51686625,72.25034876,8,42,1,1,05:50
4086,Mumbai,2023-11-09,21:40,Harassment,Karol Bagh,28.99945035,73.87996699,6,10,1,1,18:19
4089,Mumbai,2024-03-07,02:15,Assault,Bandra,21.45313906,75.03644339,6,10,1,1,17:03
4090,Mumbai,2024-07-16,11:43,Fraud,Dadar,24.78194131,72.51128452,9,8,1,1,20:36
4091,Mumbai,2024-09-23,22:48,Assault,Connaught Place,20.00375626,72.27911098,10,52,0,0,20:32
4095,Mumbai,2023-02-24,18:28,Assault,Saket,22.63999441,74.54347552,5,47,1,1,07:41
4098,Mumbai,2024-03-16,14:01,Fraud,Saket,21.26619145,76.89369549,1,13,1,1,15:06
4099,Mumbai,2024-02-26,23:53,Burglary,Colaba,26.20314494,77.23148393,9,44,0,1,13:02
4100,Mumbai,2024-05-17,17:32,Theft,Dadar,19.47736364,77.83576645,5,35,1,1,08:11
4101,Mumbai,2023-08-27,20:37,Burglary,Bandra,19.73058045,76.57947944,1,55,1,1,12:52
4102,Mumbai,2023-11-15,09:59,Burglary,Saket,25.07011047,75.65044753,10,51,1,0,02:16
4104,Mumbai,2023-07-23,00:52,Burglary,Dadar,19.24581467,73.08985942,7,56,1,1,02:57
4107,Mumbai,2023-11-19,08:19,Fraud,Saket,26.7367505,74.80415211,5,53,1,1,08:16
4108,Mumbai,2023-06-27,17:08,Fraud,Colaba,21.22726421,76.34207621,,37,0,1,03:23
4109,Mumbai,2024-01-10,05:48,Fraud,Karol Bagh,26.35085381,74.9705547,2,56,0,1,05:27
4111,Mumbai,2023-12-16,11:33,Assault,Colaba,25.74803169,74.46183368,1,6,1,1,11:43
4112,Mumbai,2024-07-14,16:47,Theft,Bandra,23.53155648,75.0277481,9,48,1,1,21:32
4113,Mumbai,2024-06-27,07:36,Harassment,Connaught Place,26.1917946,74.20137397,2,42,1,1,23:40
4114,Mumbai,2024-09-25,14:32,Assault,Dwarka,29.94558028,76.49263993,1,16,1,1,04:38
4115,Mumbai,2024-02-06,11:28,Burglary,Colaba,29.31598662,77.24563216,7,35,1,1,13:47
4119,Mumbai,2024-05-28,17:02,Theft,Karol Bagh,29.48351245,74.04930739,7,57,1,1,21:43
4120,Mumbai,2024-11-10,13:30,Fraud,Lajpat Nagar,22.10008247,73.85584599,9,23,1,1,18:51
4121,Mumbai,2023-02-26,10:30,Theft,Saket,23.20238313,76.36053634,7,47,0,0,03:53
4123,Mumbai,2023-10-14,05:53,Assault,Dadar,20.23500034,72.31779843,1,59,1,1,23:52
4124,Mumbai,2023-08-24,06:24,Harassment,Saket,26.99414622,74.24170663,9,57,0,1,14:35
4125,Mumbai,2023-11-15,18:05,Burglary,Karol Bagh,29.38765459,76.3287936,10,29,0,1,01:16
4127,Mumbai,2024-04-08,12:05,Harassment,Connaught Place,26.87435017,75.77735434,2,56,0,0,15:53
4129,Mumbai,2023-04-28,02:59,Burglary,Karol Bagh,21.89095702,76.40241607,4,27,1,0,00:38
4133,Mumbai,2023-09-10,05:38,Fraud,Dwarka,21.65610651,73.91355429,3,9,1,1,07:38
4134,Mumbai,2024-11-09,21:27,Theft,Lajpat Nagar,19.68549498,74.59300353,4,18,1,1,12:59
4137,Mumbai,2023-01-01,14:46,Assault,Saket,29.06366219,73.8947123,5,21,1,1,05:52
4138,Mumbai,2023-06-27,12:37,Assault,Colaba,20.54293935,76.67905549,8,56,1,1,15:42
4140,Mumbai,2024-04-18,15:42,Fraud,Andheri,25.52416551,76.39043984,10,36,1,1,22:51
4141,Mumbai,2024-04-20,20:03,Assault,Bandra,24.97838403,76.87086462,2,1,1,0,15:18
4142,Mumbai,2024-01-26,08:02,Assault,Dadar,20.08962078,76.69941431,7,27,0,1,21:43
4143,Mumbai,2024-03-21,18:22,Burglary,Lajpat Nagar,22.50678198,76.093099,1,45,1,1,03:19
4145,Mumbai,2024-06-17,03:16,Harassment,Lajpat Nagar,23.35236906,77.90158997,1,40,1,1,08:00
4146,Mumbai,2023-07-08,02:50,Theft,Connaught Place,21.07458824,75.41443917,1,38,0,1,05:27
4149,Mumbai,2024-11-09,13:02,Harassment,Karol Bagh,24.85331846,76.16137474,,19,1,1,06:18
4150,Mumbai,2023-06-07,15:57,Fraud,Saket,23.77660366,77.54843739,3,24,1,1,04:20
4151,Mumbai,2023-02-01,17:41,Harassment,Saket,23.26066763,73.07232078,3,56,1,1,11:21
4152,Mumbai,2024-01-21,07:11,Assault,Saket,28.25860945,72.49407897,1,44,1,1,12:05
4156,Mumbai,2023-08-21,17:14,Burglary,Saket,23.61120008,74.26371435,10,13,1,1,04:53
4157,Mumbai,2024-03-08,10:46,Assault,Bandra,22.27030659,75.96112798,3,30,1,1,02:13
4158,Mumbai,2023-05-07,12:22,Theft,Saket,24.17595635,73.97958013,6,59,1,1,17:16
4159,Mumbai,2023-12-25,03:49,Assault,Karol Bagh,20.02535318,77.26295225,6,49,1,1,03:55
4162,Mumbai,2023-11-01,20:25,Burglary,Colaba,21.05859535,73.25091724,8,54,1,0,00:36
4164,Mumbai,2023-02-05,20:02,Harassment,Juhu,28.340503,72.67755955,5,11,1,1,08:59
4165,Mumbai,2024-05-06,19:59,Assault,Bandra,21.59206565,72.39414258,5,7,1,1,04:55
4167,Mumbai,2024-04-13,20:18,Assault,Dadar,29.503987,72.9856594,3,11,1,0,04:55
4168,Mumbai,2023-08-26,19:24,Fraud,Bandra,29.54795065,77.48353319,5,49,0,1,15:21
4170,Mumbai,2024-11-03,07:46,Burglary,Lajpat Nagar,23.00207545,76.02363486,4,47,1,1,12:57
4171,Mumbai,2023-11-14,08:59,Burglary,Lajpat Nagar,19.79952302,73.35241269,4,51,1,1,17:32
4173,Mumbai,2024-03-06,00:17,Harassment,Dwarka,25.14549588,75.44825522,9,48,1,0,16:57
4175,Mumbai,2023-02-11,09:09,Harassment,Dadar,29.95590156,76.61237537,1,47,1,1,16:59
4179,Mumbai,2023-09-01,03:24,Theft,Dwarka,19.05279807,77.34384232,6,38,1,1,02:09
4185,Mumbai,2024-04-03,17:08,Fraud,Andheri,25.90891824,75.4312543,4,46,1,0,06:31
4186,Mumbai,2024-12-18,00:32,Harassment,Bandra,28.24369862,76.32881723,3,12,1,1,16:59
4187,Mumbai,2024-08-24,18:50,Harassment,Andheri,20.63131908,75.30201899,,45,1,1,03:46
4188,Mumbai,2024-07-17,07:17,Harassment,Colaba,28.40869743,76.71678253,2,14,1,0,07:09
4189,Mumbai,2024-04-09,17:25,Assault,Juhu,26.4265824,73.69593392,9,57,1,1,13:30
4190,Mumbai,2023-04-22,17:44,Harassment,Andheri,20.87256336,73.10347231,8,12,1,1,05:28
4191,Mumbai,2024-07-04,16:14,Harassment,Saket,21.08739914,72.3235001,5,55,1,1,07:15
4193,Mumbai,2023-12-16,13:08,Assault,Lajpat Nagar,19.35436896,76.13159712,2,13,1,1,13:08
4196,Mumbai,2023-10-13,16:28,Theft,Saket,26.31585184,72.31294339,6,59,0,1,14:18
4201,Mumbai,2024-05-20,09:04,Theft,Saket,27.62308161,76.99032672,9,48,1,0,03:37
4202,Mumbai,2024-07-01,06:53,Assault,Lajpat Nagar,28.86924544,77.11573462,8,9,0,1,20:54
4203,Mumbai,2023-03-26,03:37,Burglary,Karol Bagh,23.82638443,73.03300587,8,8,1,0,09:48
4204,Mumbai,2024-07-26,23:15,Fraud,Juhu,21.57483824,74.91771343,8,37,1,1,12:34
4205,Mumbai,2023-06-08,11:42,Assault,Dadar,23.53049812,76.40356034,9,15,0,1,14:40
4206,Mumbai,2023-04-22,19:40,Burglary,Juhu,26.8770111,76.64388358,1,7,1,1,22:29
4207,Mumbai,2024-06-05,05:52,Fraud,Colaba,20.20373445,76.70805588,8,24,1,1,09:37
4208,Mumbai,2024-02-01,06:45,Fraud,Dadar,21.97516016,73.36900401,2,49,0,1,21:09
4209,Mumbai,2024-12-01,13:06,Theft,Dwarka,19.51299491,73.15520891,4,16,0,1,18:18
4210,Mumbai,2024-04-15,07:13,Assault,Connaught Place,23.75582512,75.54007481,1,24,1,1,08:38
4212,Mumbai,2023-07-10,13:57,Fraud,Colaba,19.27130057,73.91483709,10,7,1,1,02:12
4217,Mumbai,2024-06-27,17:32,Harassment,Saket,29.72612091,72.88634117,9,38,1,1,12:26
4219,Mumbai,2023-08-16,10:49,Assault,Dadar,21.58422112,75.5560684,3,1,1,1,22:52
4220,Mumbai,2023-05-14,22:01,Fraud,Dwarka,20.10364159,74.15041343,8,31,0,0,19:56
4222,Mumbai,2023-10-11,08:48,Fraud,Bandra,26.72239235,72.58145061,7,23,1,0,21:21
4225,Mumbai,2023-08-10,03:39,Theft,Andheri,22.69686227,72.59109044,2,46,0,1,14:41
4226,Mumbai,2023-07-02,03:27,Theft,Karol Bagh,20.86754634,75.36394112,3,32,1,1,16:13
4228,Mumbai,2023-02-16,01:55,Theft,Dadar,24.3204849,73.26969196,4,18,1,1,06:04
4229,Mumbai,2023-07-24,06:44,Assault,Lajpat Nagar,27.01717562,73.03313117,10,57,0,1,12:07
4230,Mumbai,2024-05-11,09:17,Assault,Connaught Place,23.85496087,72.40337181,,4,0,1,22:45
4233,Mumbai,2023-07-10,12:54,Theft,Dwarka,21.32617352,76.98632065,3,36,1,1,14:38
4234,Mumbai,2024-08-28,02:30,Burglary,Lajpat Nagar,21.92321014,72.59334504,7,23,0,1,00:21
4235,Mumbai,2023-06-20,23:30,Assault,Karol Bagh,20.04313483,72.8683976,4,15,0,1,07:19
4236,Mumbai,2023-01-08,23:04,Theft,Juhu,22.81542712,73.83874639,10,13,1,1,01:58
4237,Mumbai,2023-01-05,16:08,Fraud,Lajpat Nagar,19.40226794,76.59519592,8,14,1,1,06:35
4239,Mumbai,2024-04-06,19:34,Assault,Saket,27.21447489,74.45051224,7,37,0,1,07:12
4241,Mumbai,2024-09-01,17:40,Harassment,Karol Bagh,26.35060719,72.48134575,8,59,1,1,20:20
4243,Mumbai,2023-02-02,17:58,Assault,Saket,25.39303877,75.29123395,7,28,1,1,23:06
4245,Mumbai,2024-12-20,12:29,Fraud,Karol Bagh,19.23583853,75.95014255,4,4,1,1,03:25
4252,Mumbai,2023-10-16,07:53,Burglary,Karol Bagh,25.614392,76.693374,3,35,1,1,03:55
4254,Mumbai,2024-04-03,05:58,Theft,Juhu,22.48781146,76.02920117,5,20,1,1,16:33
4255,Mumbai,2024-05-23,12:40,Fraud,Bandra,24.93457231,72.89425326,4,2,1,1,22:47
4256,Mumbai,2023-06-18,12:16,Assault,Lajpat Nagar,26.60012627,74.07677124,5,52,1,1,19:41
4257,Mumbai,2023-11-21,17:27,Harassment,Saket,23.63473798,72.25747364,,58,0,1,11:12
4258,Mumbai,2023-12-03,19:42,Assault,Bandra,28.39417084,76.31686136,9,59,1,0,02:07
4262,Mumbai,2024-04-16,22:39,Assault,Bandra,21.58858106,74.85342046,9,56,0,0,15:34
4268,Mumbai,2023-07-07,02:20,Theft,Colaba,21.57846319,72.78956446,3,52,1,1,02:01
4270,Mumbai,2023-11-10,08:20,Burglary,Andheri,20.25673299,74.70412973,5,22,1,1,13:00
4271,Mumbai,2023-03-15,21:03,Fraud,Saket,25.04202509,74.23138794,7,29,0,1,16:26
4272,Mumbai,2023-12-04,03:07,Harassment,Bandra,19.01467003,74.76631998,5,46,1,0,05:15
4273,Mumbai,2023-01-15,19:08,Harassment,Dadar,22.56234594,77.00743174,6,10,0,1,22:24
4274,Mumbai,2023-05-01,23:38,Theft,Dadar,21.41927745,75.95687807,8,20,1,0,11:03
4278,Mumbai,2024-07-07,15:23,Harassment,Lajpat Nagar,20.02129595,76.47340771,10,6,1,0,20:11
4281,Mumbai,2023-08-09,22:02,Assault,Saket,24.900725,73.02439246,,32,1,1,20:38
4282,Mumbai,2024-02-02,11:07,Burglary,Saket,28.1889859,77.22196556,4,28,0,0,04:09
4283,Mumbai,2024-12-14,02:30,Fraud,Andheri,25.77371807,74.51816954,6,42,1,1,10:06
4284,Mumbai,2023-05-07,02:27,Theft,Saket,25.97167261,75.92745909,7,10,1,0,20:50
4286,Mumbai,2024-09-20,01:14,Fraud,Dadar,29.19992196,76.3641211,5,22,1,0,04:55
4287,Mumbai,2024-09-14,19:34,Fraud,Juhu,29.25092953,74.87545425,2,28,0,1,13:41
4290,Mumbai,2023-01-02,13:20,Harassment,Lajpat Nagar,24.05545706,77.15446617,9,29,1,0,01:26
4292,Mumbai,2023-05-08,22:41,Fraud,Dwarka,25.99978747,73.28069599,10,50,1,1,01:33
4293,Mumbai,2024-07-13,04:06,Harassment,Lajpat Nagar,24.50101569,77.60763233,2,34,1,1,09:02
4296,Mumbai,2023-04-12,11:38,Theft,Dwarka,24.27595152,77.99365777,1,26,1,1,19:56
4297,Mumbai,2024-12-20,01:24,Harassment,Bandra,28.7634789,76.16956018,5,45,1,1,18:31
4298,Mumbai,2024-12-01,15:00,Assault,Bandra,25.23029793,72.96159959,3,11,1,0,20:01
4300,Mumbai,2024-12-10,19:41,Harassment,Saket,22.72931405,76.15467289,9,19,1,0,22:39
4301,Mumbai,2023-03-11,20:36,Assault,Dadar,25.28552532,76.67856633,7,20,0,0,16:04
4302,Mumbai,2023-03-06,09:51,Assault,Karol Bagh,23.92117805,73.43421566,9,33,0,1,01:36
4303,Mumbai,2024-08-05,04:19,Harassment,Juhu,26.25042904,73.54181312,2,17,0,1,19:30
4304,Mumbai,2023-11-16,16:37,Assault,Connaught Place,19.55633123,73.84272417,10,52,1,1,20:22
4306,Mumbai,2023-05-03,01:18,Harassment,Dwarka,22.25591888,73.03089707,10,18,1,1,13:33
4307,Mumbai,2023-11-25,12:24,Assault,Colaba,22.58803567,72.62545919,10,32,1,1,12:26
4308,Mumbai,2023-10-12,21:55,Theft,Lajpat Nagar,29.57009175,76.07318453,10,40,1,1,11:03
4309,Mumbai,2024-10-01,08:50,Theft,Bandra,21.00964294,76.67458764,1,45,0,1,17:13
4313,Mumbai,2024-04-17,15:26,Assault,Bandra,23.58337092,74.330447,,3,1,1,21:59
4314,Mumbai,2023-03-25,01:20,Theft,Lajpat Nagar,27.18251809,77.75990945,8,38,1,1,05:07
4318,Mumbai,2024-05-12,13:55,Fraud,Saket,22.92211846,75.26407375,,6,0,1,01:33
4319,Mumbai,2024-01-27,11:31,Harassment,Connaught Place,28.16141389,75.67791517,2,56,1,1,21:29
4323,Mumbai,2023-03-14,14:50,Burglary,Karol Bagh,25.2198785,75.03094751,1,42,1,1,00:12
4324,Mumbai,2023-11-05,09:49,Burglary,Saket,23.79918295,77.12657632,6,56,1,1,19:00
4325,Mumbai,2024-08-01,10:14,Fraud,Colaba,24.9394305,76.50653718,4,5,0,1,19:57
4328,Mumbai,2023-04-13,19:01,Assault,Dwarka,24.51873283,73.59880165,4,42,1,0,23:42
4330,Mumbai,2024-09-06,07:54,Harassment,Andheri,21.86918679,77.33371353,10,22,1,0,12:50
4335,Mumbai,2024-10-04,20:11,Theft,Andheri,19.39107065,72.86777003,9,41,1,1,09:32
4337,Mumbai,2024-05-04,22:18,Harassment,Dadar,28.59900356,72.93448159,6,53,1,1,20:28
4338,Mumbai,2023-08-22,01:06,Fraud,Dadar,22.27078122,72.76847105,7,17,0,1,19:33
4339,Mumbai,2023-08-22,12:40,Harassment,Bandra,21.83152353,72.07301007,7,6,1,1,22:34
4341,Mumbai,2023-05-16,19:22,Theft,Andheri,22.91783662,74.1541357,9,59,1,1,05:04
4342,Mumbai,2024-02-26,07:59,Assault,Andheri,23.095716,72.63112971,1,5,0,1,07:10
4343,Mumbai,2024-01-15,01:00,Theft,Karol Bagh,22.50104201,73.93702667,9,39,1,1,14:14
4346,Mumbai,2024-01-14,05:54,Burglary,Dadar,28.30579422,73.92002931,5,4,1,1,04:38
4348,Mumbai,2023-01-09,05:09,Harassment,Colaba,24.24131529,77.03914802,7,42,1,1,04:36
4349,Mumbai,2023-06-10,09:11,Theft,Connaught Place,28.38002962,75.88653457,2,32,1,1,14:42
4351,Mumbai,2024-03-24,15:44,Theft,Bandra,19.19322001,75.81601082,9,18,1,1,10:16
4354,Mumbai,2023-08-12,04:48,Assault,Juhu,25.23881001,77.93423545,6,6,1,1,21:54
4357,Mumbai,2023-05-10,00:06,Assault,Colaba,25.97898454,75.97422975,3,20,1,0,09:31
4358,Mumbai,2024-03-19,02:11,Fraud,Karol Bagh,27.40461149,75.89295526,2,29,0,0,11:18
4361,Mumbai,2023-05-05,11:58,Fraud,Juhu,27.06525285,77.76882531,6,16,1,1,17:25
4369,Mumbai,2024-08-12,18:33,Theft,Lajpat Nagar,19.70208638,72.99089227,5,31,0,1,23:17
4370,Mumbai,2024-08-14,12:30,Assault,Andheri,22.63393458,77.73996053,5,42,1,0,13:13
4371,Mumbai,2024-08-01,22:31,Theft,Dwarka,21.54254376,73.34344879,6,44,1,1,12:26
4372,Mumbai,2023-07-03,17:08,Theft,Juhu,28.77890802,74.7464962,4,43,1,1,19:53
4373,Mumbai,2023-10-10,06:55,Harassment,Juhu,19.60448799,72.68841577,4,43,0,1,16:15
4378,Mumbai,2023-08-26,08:28,Fraud,Colaba,19.07977671,72.05737028,5,43,1,1,00:17
4381,Mumbai,2023-06-20,08:54,Theft,Juhu,23.01946744,77.91659108,2,22,0,0,15:23
4384,Mumbai,2023-02-24,04:46,Harassment,Connaught Place,22.79361162,72.30387196,3,11,1,1,23:29
4390,Mumbai,2024-10-23,15:21,Harassment,Bandra,21.36491446,77.80298433,8,18,1,1,20:56
4391,Mumbai,2023-02-03,07:27,Burglary,Dwarka,19.40892817,77.69976541,10,53,1,1,02:50
4392,Mumbai,2023-03-20,11:44,Fraud,Dadar,20.54893048,77.90303405,,25,1,1,07:49
4393,Mumbai,2023-09-04,18:46,Burglary,Saket,29.0903346,77.19869268,6,33,1,0,11:37
4394,Mumbai,2023-04-04,12:55,Fraud,Bandra,24.05382621,77.45730954,4,52,1,1,22:32
4395,Mumbai,2024-01-27,17:03,Theft,Saket,19.85432448,73.30367267,5,10,1,1,00:18
4397,Mumbai,2023-05-13,11:52,Burglary,Karol Bagh,28.66891539,76.25314268,6,30,1,1,07:07
4398,Mumbai,2024-03-27,20:10,Burglary,Andheri,27.30150773,77.77671905,2,51,1,1,11:43
4401,Mumbai,2023-07-05,09:08,Burglary,Saket,28.20006222,75.58439335,8,33,1,1,00:07
4403,Mumbai,2023-03-17,17:44,Fraud,Dwarka,28.56735175,73.32192617,10,15,1,1,09:25
4405,Mumbai,2024-05-22,10:56,Theft,Dadar,22.81144569,75.59102048,2,2,0,1,19:43
4408,Mumbai,2024-07-23,01:43,Assault,Dwarka,22.61451379,72.79851984,8,34,0,1,05:00
4409,Mumbai,2023-08-14,13:16,Assault,Karol Bagh,20.18696289,77.64448034,10,52,1,1,13:10
4410,Mumbai,2024-03-01,09:41,Fraud,Dwarka,29.28584278,76.50296631,5,41,0,1,05:51
